1993-06-09, 1915.20
1993-06-10, 1911.20
1993-06-11, 1920.40
1993-06-14, 1916.80
1993-06-15, 1897.90
1993-06-16, 1918.80
1993-06-17, 1900.30
1993-06-18, 1910.30
1993-06-21, 1929.20
1993-06-22, 1935.30
1993-06-23, 1942.40
1993-06-24, 1963.30
1993-06-25, 1960.80
1993-06-28, 1991.00
1993-06-29, 1977.50
1993-06-30, 1971.90
1993-07-01, 1960.20
1993-07-02, 1941.20
1993-07-05, 1925.40
1993-07-06, 1935.10
1993-07-07, 1943.70
1993-07-08, 1980.40
1993-07-09, 1985.70
1993-07-12, 1992.20
1993-07-13, 1991.20
1993-07-15, 1963.10
1993-07-16, 1974.90
1993-07-19, 1981.70
1993-07-20, 1968.40
1993-07-21, 1947.50
1993-07-22, 1965.70
1993-07-23, 1995.00
1993-07-26, 2006.20
1993-07-27, 1998.10
1993-07-28, 1989.50
1993-07-29, 2036.00
1993-07-30, 2085.90
1993-08-02, 2129.00
1993-08-03, 2110.60
1993-08-04, 2101.40
1993-08-05, 2115.30
1993-08-06, 2149.80
1993-08-09, 2138.50
1993-08-10, 2139.80
1993-08-11, 2167.40
1993-08-12, 2161.90
1993-08-13, 2148.00
1993-08-17, 2136.30
1993-08-18, 2160.80
1993-08-19, 2139.20
1993-08-20, 2128.20
1993-08-23, 2111.40
1993-08-24, 2123.40
1993-08-25, 2159.30
1993-08-26, 2173.60
1993-08-27, 2183.90
1993-08-30, 2205.70
1993-08-31, 2216.50
1993-09-01, 2191.90
1993-09-02, 2185.10
1993-09-03, 2156.10
1993-09-06, 2158.00
1993-09-07, 2137.30
1993-09-08, 2129.40
1993-09-09, 2108.80
1993-09-10, 2108.40
1993-09-13, 2119.10
1993-09-14, 2134.10
1993-09-15, 2078.50
1993-09-16, 2075.60
1993-09-17, 2099.50
1993-09-20, 2107.40
1993-09-21, 2094.40
1993-09-22, 2080.00
1993-09-23, 2057.50
1993-09-24, 2092.60
1993-09-27, 2108.60
1993-09-28, 2120.00
1993-09-29, 2126.80
1993-09-30, 2114.60
1993-10-01, 2116.70
1993-10-04, 2128.70
1993-10-05, 2158.80
1993-10-06, 2164.50
1993-10-07, 2147.40
1993-10-08, 2156.40
1993-10-11, 2138.70
1993-10-12, 2126.90
1993-10-13, 2127.30
1993-10-14, 2113.90
1993-10-15, 2139.30
1993-10-18, 2145.00
1993-10-19, 2147.30
1993-10-20, 2149.70
1993-10-21, 2199.70
1993-10-22, 2231.90
1993-10-25, 2227.70
1993-10-26, 2210.40
1993-10-27, 2192.00
1993-10-28, 2196.00
1993-10-29, 2182.00
1993-11-02, 2169.70
1993-11-03, 2171.20
1993-11-04, 2136.00
1993-11-05, 2081.00
1993-11-08, 2084.80
1993-11-09, 2112.90
1993-11-10, 2087.30
1993-11-12, 2096.90
1993-11-15, 2117.90
1993-11-16, 2115.90
1993-11-17, 2148.00
1993-11-18, 2149.70
1993-11-19, 2145.20
1993-11-22, 2082.60
1993-11-23, 2071.50
1993-11-24, 2070.60
1993-11-25, 2118.40
1993-11-26, 2120.60
1993-11-29, 2119.30
1993-11-30, 2110.10
1993-12-01, 2154.00
1993-12-02, 2160.50
1993-12-03, 2188.40
1993-12-06, 2186.70
1993-12-07, 2176.10
1993-12-08, 2205.30
1993-12-09, 2211.40
1993-12-10, 2198.10
1993-12-13, 2196.30
1993-12-14, 2156.50
1993-12-15, 2162.60
1993-12-16, 2160.30
1993-12-17, 2196.40
1993-12-20, 2223.50
1993-12-21, 2215.90
1993-12-22, 2225.80
1993-12-23, 2243.00
1993-12-24, 2251.50
1993-12-27, 2276.60
1993-12-28, 2264.60
1993-12-29, 2281.90
1993-12-30, 2281.20
1993-12-31, 2268.20
1994-01-03, 2290.60
1994-01-04, 2274.30
1994-01-05, 2249.60
1994-01-06, 2275.10
1994-01-07, 2307.60
1994-01-10, 2317.30
1994-01-11, 2331.30
1994-01-12, 2281.90
1994-01-13, 2252.20
1994-01-14, 2262.30
1994-01-17, 2234.80
1994-01-18, 2247.40
1994-01-19, 2274.70
1994-01-20, 2257.80
1994-01-21, 2244.00
1994-01-24, 2274.50
1994-01-25, 2278.30
1994-01-26, 2282.40
1994-01-27, 2281.00
1994-01-28, 2313.20
1994-01-31, 2334.40
1994-02-01, 2331.30
1994-02-02, 2355.90
1994-02-03, 2322.00
1994-02-04, 2329.20
1994-02-07, 2287.10
1994-02-08, 2299.90
1994-02-09, 2302.10
1994-02-10, 2296.80
1994-02-11, 2275.10
1994-02-14, 2281.60
1994-02-15, 2258.00
1994-02-16, 2258.00
1994-02-17, 2281.20
1994-02-18, 2251.80
1994-02-21, 2215.20
1994-02-22, 2226.70
1994-02-23, 2252.00
1994-02-24, 2208.30
1994-02-25, 2199.00
1994-02-28, 2238.10
1994-03-01, 2183.10
1994-03-02, 2144.70
1994-03-03, 2144.70
1994-03-04, 2178.70
1994-03-07, 2219.90
1994-03-08, 2216.40
1994-03-09, 2199.70
1994-03-10, 2184.60
1994-03-11, 2175.00
1994-03-14, 2215.00
1994-03-15, 2258.50
1994-03-16, 2242.70
1994-03-17, 2247.80
1994-03-18, 2221.30
1994-03-21, 2202.70
1994-03-22, 2200.70
1994-03-23, 2200.20
1994-03-24, 2152.60
1994-03-25, 2136.60
1994-03-28, 2144.50
1994-03-29, 2123.40
1994-03-30, 2083.90
1994-03-31, 2081.90
1994-04-05, 2100.30
1994-04-06, 2128.20
1994-04-07, 2119.60
1994-04-08, 2114.80
1994-04-11, 2145.30
1994-04-12, 2148.60
1994-04-13, 2152.40
1994-04-14, 2139.10
1994-04-15, 2159.60
1994-04-18, 2160.10
1994-04-19, 2136.00
1994-04-20, 2102.70
1994-04-21, 2092.00
1994-04-22, 2135.20
1994-04-25, 2116.30
1994-04-26, 2130.90
1994-04-27, 2147.30
1994-04-28, 2150.30
1994-04-29, 2166.00
1994-05-02, 2186.20
1994-05-03, 2179.00
1994-05-04, 2141.60
1994-05-05, 2162.60
1994-05-06, 2158.20
1994-05-09, 2139.40
1994-05-10, 2165.00
1994-05-11, 2176.70
1994-05-13, 2187.00
1994-05-16, 2187.80
1994-05-17, 2195.20
1994-05-18, 2184.00
1994-05-19, 2165.40
1994-05-20, 2155.40
1994-05-24, 2133.30
1994-05-25, 2084.40
1994-05-26, 2091.90
1994-05-27, 2050.70
1994-05-30, 2052.50
1994-05-31, 2029.90
1994-06-01, 1979.70
1994-06-02, 2007.40
1994-06-03, 2041.70
1994-06-06, 2037.20
1994-06-07, 2023.70
1994-06-08, 2046.80
1994-06-09, 2028.40
1994-06-10, 2020.70
1994-06-13, 1977.70
1994-06-14, 1992.00
1994-06-15, 1966.40
1994-06-16, 1942.80
1994-06-17, 1936.00
1994-06-20, 1903.00
1994-06-21, 1890.80
1994-06-22, 1917.00
